微博id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Cl1Xttfad,#LearnEnglish# #英语学习# 小烤鸭们看过来呀！我们这次为大家整理了一些雅思考试口语对答技巧！祝大家都能取得理想的成绩！要加油哦！看技巧戳这里：网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517gw1esple3pd0pj207e05k0sl.jpg,无,2015-06-04 21:30,微博 weibo.com,0,1,0
CkYulyBqr,#LearnEnglish# #英语学习# 动词在句子里的运用非常重要哦！可是也非常容易用错，我们今天给大家总结了几个table，大家如果觉得有用可以打印出来，随时进行参考，简直太实用啦！戳这里拿走吧：网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517gw1esplmda32gj20iv0nan07.jpg,无,2015-06-04 12:40,微博 weibo.com,2,0,0
CkWQSfyZG,#LearnEnglish# #英语学习# 周四的早晨大家好呀！这个月你打算看什么电影呢？请告诉主页君它们的英文名字吧！学英语请继续戳这里：Learn English | British Council  原图 ,http://ww4.sinaimg.cn/large/68ffa517gw1espl2dsfrkj20qr0kswme.jpg,无,2015-06-04 08:30,微博 weibo.com,0,0,0
CkP5tuEbv,#LearnEnglish# #英语学习# 条件句式在各种天空、选择以及写作中非常常见！所以它的使用方法也不能忘哦！快利用几分钟的时间做作这个小练习吧！你答对了几个？戳这里：网页链接  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1espjlzhdw9j20dx0jfjul.jpg,无,2015-06-03 12:44,微博 weibo.com,0,1,0
CkNqMxMBa,"#LearnEnglish# #英语学习# 小熊维尼的作者A.A. Milne说Any day spent with you is my favourite day. So, today is my new favourite day. 主页君也想感谢大家一直对我们的支持与陪伴，希望我们能一起用英语继续创造梦想！学英语别忘了戳这里：Learn English | British Council  原图 ",http://ww4.sinaimg.cn/large/68ffa517gw1espjgy8dhdj208c0aljrx.jpg,无,2015-06-03 08:31,微博 weibo.com,2,0,1
CkJaxwQmK,#LearnEnglish# #英语学习#在你寻找或正在做一份工作的时候，业绩是一项非常重要的工作胜任力，你能成功实现的越多，你的前景越广阔。所以我们要定期停下来，制订工作计划，以及对自己怎样实现有一个具体的可以衡量的标准。你上半年的achievement是什么？戳这里了解更多：网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517gw1esoev22wtvj20by07rmx6.jpg,无,2015-06-02 21:40,微博 weibo.com,1,1,0
CkFDmddur,#LearnEnglish# #英语学习# 相信这个会对参加高考的朋友们有一些帮助：不管是英语还是中文写作都分题材，每种题材协作方式都是不同的，但是却都是有规律可循的哦！在考试中，最常见的是essay，要提出论点论据等，戳这里看看不同题材的写作方法吧：网页链接  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1esoehtajpnj20i907ggms.jpg,无,2015-06-02 12:40,微博 weibo.com,1,3,1
CkDX2t5uG,#LearnEnglish# #英语学习# 虽然每天都要努力生活，但是你也需要一个假期让自己休息！work life balance的重要性不容小觑！只有自己心态是好的，才能达成更多梦想！今年你想去哪里呢？快告诉主页君吧！学英语请继续戳这里：Learn English | British Council  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1esodzebb2dj20qr0kswme.jpg,无,2015-06-02 08:23,微博 weibo.com,3,1,0
CkzFZeEGl,#LearnEnglish# #英语学习# 你可能不觉得英国是一个热带国家，但是如果你在英国想感受热带雨林的话去Eden Project就可以啦！今天Richard就带领大家一起去Eden Project看看！如果你也热爱绿色，就请从自己开始保护环境吧！戳这里：网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517gw1esodsd6s7ej20go09sdgi.jpg,无,2015-06-01 21:30,微博 weibo.com,0,0,0
CkwcRl2g8,#LearnEnglish# #英语学习# 学习英语可以不需要那么枯燥哦！其实秘诀就是think like a native English speaker啦！如果你能了解他们的笑点也是非常大的进步。今天中午就请戳这里看看英语笑话吧：网页链接  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1esodvl1yftj207e05kwef.jpg,无,2015-06-01 12:40,微博 weibo.com,2,1,0
CkqlDj4wY,#LearnEnglish# #英语学习# 对语言感兴趣的朋友们，你们觉得自己有学习语言的天赋嘛？Simon轻松学习了五六种语言……戳这里听听他是怎样学习的吧，说不定对你是种期发哦：网页链接 你会说几种语言呢？  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1esnrq5v7brj20bt0703ye.jpg,无,2015-05-31 21:45,皮皮时光机,2,1,0
Ckl97lmCN,#LearnEnglish# #英语学习# 不至于不觉周末已经过去了一半，大家都做了啥有趣的事情嘛？如果没有的话，今天就给烹饪留些时间吧！中午也会向大家推荐一款英式美食哦，敬请关注！学英语请继续戳这里：Learn English | British Council  原图 ,http://ww4.sinaimg.cn/large/68ffa517jw1esn4rf2xn7j20qr0kswme.jpg,无,2015-05-31 08:30,皮皮时光机,0,0,0
CkgPDt7Hh,#LearnEnglish# #英语学习# 周六福利就是可以出去玩啦！Stephen的朋友来伦敦找他，Ashlie和Stephen一起带他在伦敦转转。你知道他们搭乘了哪种交通工具，去了哪些地方吗？看视频就知道啦：网页链接  原图 ,http://ww3.sinaimg.cn/large/68ffa517jw1esmlpqtquxj20f609o0ub.jpg,无,2015-05-30 21:31,皮皮时光机,0,0,1
CkbzIwYpl,#LearnEnglish# #英语学习# 大家周末愉快哟！如果你已经起床了请go back to bed！今天也不要忘记戳这里学英语：Learn English | British Council  原图 ,http://ww2.sinaimg.cn/large/68ffa517jw1eslyi9wsdij20cd09cwf0.jpg,无,2015-05-30 08:08,皮皮时光机,0,0,2
Ck7rU1ndH,#LearnEnglish# #英语学习# 周五的晚上你在做什么呢？如果想听音乐又不知道去哪里的话，不妨跟随Richard去位于伦敦的Royal Albert Hall看一看，那里是很多艺术家非常向往的演出地点哦！戳这里看看吧：网页链接  原图 ,http://ww2.sinaimg.cn/large/68ffa517jw1eslgailulqj20f609qmzq.jpg,无,2015-05-29 21:38,皮皮时光机,1,0,0
Ck2f9yFYz,#LearnEnglish# #英语学习#又到了周五啦！主页君想和大家说remember that bad decisions = the best stories。所以不要怕犯错哦！只要你向着目标努力向前，就什么都不要怕！学习英语请继续戳这里：Learn English | British Council  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1esktb6kuyzj20dw0dgdgn.jpg,无,2015-05-29 08:23,皮皮时光机,0,0,0
CjY4K0Jtx,#LearnEnglish# #英语学习# 在这集的街头采访中，Stephen因为玩滑板受伤了，虽然说起来很不厚道，但是大家可以跟着他去英国的医院看看！祝Stephen同学早日康复哦！猛戳这里：网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1eskawrdtn7j20f809pq5g.jpg,无,2015-05-28 21:46,皮皮时光机,1,0,0
CjSRQoHxa,"#LearnEnglish# #英语学习# 马克吐温说过Never argue with stupid people, they will drag you down to their level and then beat you with experience. 所以大家要时刻保持着宽容的心哦！学英语请继续戳这里：Learn English | British Council  原图 ",http://ww3.sinaimg.cn/large/68ffa517jw1esjnx1mrnuj20ci07wjrq.jpg,无,2015-05-28 08:31,皮皮时光机,0,0,0
CjOAfesUZ,#LearnEnglish# #英语学习#我们的作者Chris Wilson曾经翻遍了欧洲所有的商店和美国的家居杂货店，也曾经在阿拉伯和印度的集市上留连忘返，但是却从来没见到一个和他祖母的大象非常相像的东西。 想知道大象的故事戳这里：网页链接  原图 ,http://ww4.sinaimg.cn/large/68ffa517jw1esj506rw1qj20bt07uglo.jpg,无,2015-05-27 21:36,皮皮时光机,1,0,0
CjL4qDEKN,#LearnEnglish# #英语学习# 同学们！你们的条件从句是否已经到了如火纯青的地步呢？嘿嘿 快利用几分钟时间做个小测试吧，你答对了多少呢？戳这里：网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1esiphumumoj20dx0jk0vw.jpg,无,2015-05-27 12:40,皮皮时光机,0,1,0
CjF3AiSl5,#LearnEnglish# #英语学习# 大家知道国外的淘宝eBay嘛？虽然在国内已经被淘宝代替了，但是国外它可是相当成功的哦！这段录音是在大学课堂上发生的，讲师正在给同学们讲述eBay成功的秘密！快来听听吧：网页链接  原图 ,http://ww2.sinaimg.cn/large/68ffa517jw1eshyy380hxj20b408cjrj.jpg,无,2015-05-26 21:21,皮皮时光机,0,0,0
CjzV3nDzL,#LearnEnglish# #英语学习# 今天为大家带来英国著名作家J.K. Rowling的一句话，也希望她同时激励着你。学英语请继续戳这里：Learn English | British Council  原图 ,http://ww2.sinaimg.cn/large/68ffa517jw1eshc9kmkftj20dw07zq3b.jpg,无,2015-05-26 08:16,皮皮时光机,0,1,0
CjvIpwmCM,#LearnEnglish# #英语学习# 最近想找工作的朋友们看过来哈！我们为大家准备了简历编写建议哦！如果你的目标是外企，就赶快行动起来吧！听听这段对招聘专家的采访录音，他将讲述他在审阅简历方面的经验，戳这里：网页链接  原图 ,http://ww3.sinaimg.cn/large/68ffa517jw1esgtpfl94wj20bt07u3yj.jpg,无,2015-05-25 21:34,皮皮时光机,1,1,0
CjqsGoKby,#LearnEnglish# #英语学习# 周一早！今天虽然早上非常不想起床，但是想想你的梦想吧！学英语请戳这里哦：Learn English | British Council  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1esg6ig7g5oj206k052t8q.jpg,无,2015-05-25 08:12,皮皮时光机,0,0,0
CjiHcBXtZ,#周末英式料理# 夏天到来啦，想吃甜食怕发胖怎么办？自己DIY咯！今天介绍的这款英式燕麦饼干，从头到尾不添加糖，用果泥的甜度和香料的清香为自己带来了无限魅力。戳长微博做起来吧！  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/68ffa517jw1esf887unbej20cg074t9d.jpg,http://ww2.sinaimg.cn/large/68ffa517jw1esf887xvmuj20c80t977t.jpg",无,2015-05-24 12:26,皮皮时光机,5,1,0
Cjh1sl1gh,#LearnEnglish# #英语学习# 大家周日早上好！你今天的早餐吃什么呢？今天主页君也会在中午给大家发送英式料理recipe哟！请大家关注！学英语请继续戳这里：网页链接  原图 ,http://ww3.sinaimg.cn/large/68ffa517jw1esf0u9zj4rj20fa0a5di2.jpg,无,2015-05-24 08:10,皮皮时光机,2,0,0
CjcTnytbz,#LearnEnglish# #英语学习# 你带过宠物去美容院吗？看着他们慢慢变美是不是觉得花费这么多都值了呢？今天Ashlie和Stephen要带Stephen的汪去美容院啦！快来看看发生了什么事情吧：网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1eseilup2kmj20f609qwgj.jpg,无,2015-05-23 21:39,皮皮时光机,0,0,0
Cj7GRkHsw,"#LearnEnglish# #英语学习# How I love thee, Saturday morning! 大家早上好呀！今天给大家讲一下thee, thou, thy。都是英语古语，分别代表你（宾格）、你、你的（thou的所有格）。大家晕没晕？你还知道哪些古语英语呢？学英语戳这里：Learn English | British Council  原图 ",http://ww2.sinaimg.cn/large/68ffa517jw1esdvn325vjj20fa0a8adi.jpg,无,2015-05-23 08:24,皮皮时光机,0,1,1
Cj3qf13SX,#LearnEnglish# #英语学习# Ashlie和Stephen又来啦！今天他们要去冰淇淋车里帮忙，这听起来非常简单是吧？但是发生了什么事情呢？快戳这里看看吧：网页链接 还能看到英国的海边哦！  原图 ,http://ww1.sinaimg.cn/large/68ffa517gw1esahf1jxasj20f509q40l.jpg,无,2015-05-22 21:33,微博 weibo.com,0,0,1
CiY8G9mkv,#LearnEnglish# #英语学习# 大家周五好！有快要到周末啦，大家心情是不是都非常愉悦呢？请用英语高速主页君这个周末你想怎样rock吧! 学英语请继续戳这里哦：Learn English | British Council  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1esah8x3g72j206k06i74h.jpg,无,2015-05-22 08:06,微博 weibo.com,3,1,0
CiQd8gi1R,#LearnEnglish# #英语学习# 在写作中，你会完美使用大写和撇号（apostrophes）吗？快来用几分钟的时间做做这个小测试吧：Capital letters and apostrophes  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1es9k6nheacj20dw0jgjt5.jpg,无,2015-05-21 11:55,微博 weibo.com,1,1,0
CiOPTnoeX,#LearnEnglish# 周四大家早上好呀！你们最喜欢哪一位英国作者呢？你最喜欢的他/她的一部作品是什么呢？学英语戳这里哦：Learn English | British Council  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1es9jdktsftj20qr0kswme.jpg,无,2015-05-21 08:25,微博 weibo.com,2,0,0
CiKy1BeKX,#LearnEnglish# #英语学习# 你知道猫的性格会改变吗？听Dave讲讲他那两只可爱的猫生活在不同的国家时性格如何的不同，来了解更多：网页链接 这是我们的“I wanna talk about”节目的一片听力文章哦！你想讲什么呢？  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1es9j3angjvj20bt070mx3.jpg,无,2015-05-20 21:30,微博 weibo.com,4,2,0
CiGYOlI3y,#LearnEnglish#英国大使馆文化教育处和中国外语教育研究中心中小学英语教育研究中心于2014年9月至2015年3月期间共同举办了征稿活动。现在获奖名单公布啦! 此次活动共收到来自19个省、4个直辖市以及1个自治区的教师朋友们投递的文字和视频稿件。在此感谢所有教师朋友们的踊跃参与！  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1es9j8hyezrj20c81nggt1.jpg,无,2015-05-20 12:25,微博 weibo.com,3,2,1
CiFk7qEXg,#LearnEnglish# #英语学习# Peter Rabbit的作者Beatrix Potter与大家分享她创作的经验：There is something delicious about writing the first words of a story. You never quite know where they’ll take you. 所以大家也行动起来吧！学英语戳这里：Learn English | British Council  原图 ,http://ww1.sinaimg.cn/large/68ffa517gw1es9iy6dezpj20go0b4dgh.jpg,无,2015-05-20 08:12,微博 weibo.com,4,0,0
CiBbAA2jF,#LearnEnglish# #英语学习# 大家知道UK和Great Britain的区别是什么嘛？其实很简单，其实并不难，如果不知道请戳这里看一看：网页链接  原图 ,http://ww4.sinaimg.cn/large/68ffa517gw1es9ej5hfsoj209t07djrf.jpg,无,2015-05-19 21:40,微博 weibo.com,2,1,0
Ciinri1HG,#LearnEnglish# #英语学习# 在这集的word on the street中Ashlie和Stephen想要报名学习简单的汽车修理。看下来Ashlie应该是一个好学生，但是你们知道Stephen做了什么蠢事嘛？快戳这里看看吧：网页链接  原图 ,http://ww4.sinaimg.cn/large/68ffa517gw1es4pb45tglj207e05k3zi.jpg,无,2015-05-17 21:47,微博 weibo.com,0,0,0
CierTBYwi,#周日英式料理# 在英国生活过的朋友们一定记得Apple Crumble吧！虽然不是华丽丽的一道甜点，但是绝对是每个家庭的最爱！制作非常简单，也可以自我发挥成其他水果的Crumble。再配上Custard或冰淇淋，真是非常满足！如果你也想念它的味道，就跟着长围脖做起来吧！  [组图共2张] 原图 ,"http://ww3.sinaimg.cn/large/68ffa517gw1es4ptkck33j20gw09k3zh.jpg,http://ww3.sinaimg.cn/large/68ffa517gw1es4ptn5w6tj20c80zsn36.jpg",无,2015-05-17 11:47,微博 weibo.com,0,4,0
CidgQ0ksU,#LearnEnglish# #英语学习# 周日就是用来休息的。要好好休息然后明天继续加油哦！如果在家实在没事做不妨打开我们的网站，听听正宗的英式英语。快戳这里吧：Learn English | British Council  原图 ,http://ww1.sinaimg.cn/large/68ffa517gw1es4p2x2resj206k06m74c.jpg,无,2015-05-17 08:47,微博 weibo.com,7,1,0
Ci8WWnPVK,#LearnEnglish# #英语学习# 你喜欢足球嘛？你知道多少关于足球方面的单词呢？快来玩我们的足球游戏吧！Good luck!戳这里哦：网页链接  原图 ,http://ww4.sinaimg.cn/large/68ffa517gw1es4p6ovk50j20g7094ad3.jpg,无,2015-05-16 21:47,微博 weibo.com,0,1,0
Ci3QlbAGd,#LearnEnglish# #英语学习# 周六的早晨大家早上好呀！请用一句英文告诉主页君你这周末要做什么吧！I’m going to do absolutely nothing this weekend. What about you? 学习英语请继续戳这里：Learn English | British Council  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1es4oull62gj20qr0kswme.jpg,无,2015-05-16 08:47,微博 weibo.com,3,0,5
ChZpy1F6C,#LearnEnglish# #英语学习# 如何知道你的男朋友是一个邋遢鬼(slob)?去他住的地方看看就知道啦！今天给大家准备的对话就是在一对男女朋友间发生的。想看这男猪脚邋遢到啥程度就戳这里吧：网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517gw1es3japdn78j207e05k3yc.jpg,无,2015-05-15 21:30,微博 weibo.com,1,1,0
