微博id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
zaCeJvbdB,#Teaching speaking skills #怎样发展学生的对话技巧？ 1、寻找学生感兴趣的话题，用图片或者视频挑起兴趣。 2、给学生足够的时间思考和排练要说的话。 3、确保已经给足学生足够的词汇和句型去表达对话要表演的话题。 4、不要进行全班对话，最好是小组对话。原文及更多文章点击：网页链接  原图 ,http://ww2.sinaimg.cn/large/801513c2tw1e004izaa05j.jpg,无,2012-12-20 13:25,专业版微博,0,15,1
z9evbslCd,[2/2]在教学中，可以运用以下四种线索帮助学生猜词阅读以理解文章:1. 字母-发音线索(Letter-sound relationship)：通过单词的字母和发音的关系猜词；2. 词形线索（Shape）：通过词形，如前后缀、词根等猜词；3. 语法线索（Grammar）：通过语法结构猜词；4. 语义线索（Meaning）：通过上下文意义猜词。  ,无,无,2012-12-11 11:09,专业版微博,0,7,1
yDbtKEa7a,#英语教师系列讲座#应该如何纠正学生呢？很多教师会帮学生纠正，这样比较快，学生也能得到正确答案，但却就失去了自己思考并改正的机会；让学生自己纠正自己，学生能积极思考，但没能把其他的同学融入到这学习过程中；让同伴纠错，所有同学都能参与，但可能会让犯错的同学尴尬~您又是怎样纠错的呢？  ,无,无,2012-09-23 11:52,专业版微博,1,1,3
yDbq6Bnlq,教师怎样通过提问向学生引出因单词呢？或许下面的录音可以给你一点启发~网页链接  ,无,无,2012-09-23 11:43,专业版微博,0,2,2
yDbox62jU,"#英语教师系列讲座#在课堂上，教师可以通过问不同的问题达到不同的教学效果。通过问封闭式的问题，比如""Are these...?"" ""Is that...?""等可以检测出学生对词语或表达是否理解；而通过开放式的问题，教师可以引导学生说出自己的想法和观点~  ",无,无,2012-09-23 11:39,专业版微博,0,1,0
yCKd985cP,#英语教师系列讲座#什么才算是有效的指令？简明扼要，条理清晰，步骤分明，除口述之外还应配以示范。教师若在英语课堂上注意上述几点，便能更好地引导学生完成课堂上的各种任务啦~  ,无,无,2012-09-20 14:27,专业版微博,0,1,1
yCKamyDt8,#英语教师系列讲座#教师可以在发出英语指令的时候用手势辅助学生的理解，使得指令更有效更易懂。下面分别是“1. Listen! 2. Open your books. 3. Quiet please. 4. Stand up please. 5. Work in pairs.” 的手势，供教师参考~  原图 ,http://ww3.sinaimg.cn/large/801513c2gw1dx2ypzwjpej.jpg,无,2012-09-20 14:20,专业版微博,0,12,2
yCK6RlxUr,"#英语教师系列讲座#教师在课堂上使用中文是怕学生不明白英语指令?对自己不够自信?还是觉得用中文讲比较节省时间?其实只要给学生一点时间,他们便能习惯并且听懂各种英语指令,而课堂上也不会因为教师讲英语而浪费时间。怕讲错的现象很普遍,不过教师只要在课前先把大体要说的语言组织好就可以避免这问题。  ",无,无,2012-09-20 14:12,专业版微博,0,1,0
yCuEDveKG,"#英语教师系列讲座#在纠正学生错误时用的课堂用语都有哪些？在Jacky的引导下，马鞍山的老师给我们做了很好的示范。Student:""I am agree with you."" Teacher:""You don't need one word. What word is it?""然后给学生思考的时间，学生很快就能想到句中“am”是不必要的。这种让学生自己纠错的方法很好哟  原图 ",http://ww2.sinaimg.cn/large/801513c2gw1dx11tyrxzdj.jpg,无,2012-09-18 22:51,专业版微博,0,2,0
yClH0b0so,#英语课堂用语#男声女声版全套的课堂用语等你来下。404 Not Found  原图 ,http://ww4.sinaimg.cn/large/801513c2gw1dwzyoyf4bnj.jpg,无,2012-09-18 00:02,专业版微博,0,91,6
yClBbkadi,#英语教师系列讲座#岳阳的老师们还记得今天专家Jacky示范的课堂用语吗?我们复习一下吧1.Setting homework-For homework I'd like you to do page fifty-six. 2.Doing a game at the end-Let's do a little game before we finish the lesson. 3.Saying goodbye-I'll see you next lesson. Bye for now.  ,无,无,2012-09-17 23:48,Android客户端,0,5,1
yCbFzeKUZ,#英语教师系列讲座#明天9月17号是讲座的第一站，楚雄有我们的专家Adrian Tennant~以往他也主讲过我们Teaching Pronunciation的教师讲座~而在岳阳则有专家Jacqueline Murphy~专家将会以什么方式提升教师的Classroom Language？微博将会不断向大家更新本次讲座咨询！敬请关注~  ,无,无,2012-09-16 22:31,专业版微博,0,1,1
yC1IOuJOA,#英语教师系列讲座#本次的教师系列讲座主题为Classroom Language~将会在全国八个城市进行~分别是岳阳，马鞍山，淮南，西安，楚雄，玉溪，璧山和武隆~有你们所在的城市吗？？一个让人期待的星期就要开始~本微博会实时报道讲座的情况，并且跟大家分享相关的学习资料~敬请留意！！  ,无,无,2012-09-15 21:11,专业版微博,0,1,2
yBK0ObdqP,#英语教师系列讲座#教师是学生的模仿的榜样，因此，教师课堂上英语的使用对学生有着重要影响。新学期之初，新一轮的英语教师系列讲座也将开启。而打响头炮的主题就是Classroom Language~教师若对如何在课堂上使用规范准确的语言对学生发出指令，引导课堂活动或者纠错等感兴趣~请密切关注本次讲座！  ,无,无,2012-09-14 00:06,专业版微博,0,3,3
yBe5YstN9,Happy Teachers' Day！！  原图 ,http://ww2.sinaimg.cn/large/801513c2gw1dwrffsfeonj.jpg,无,2012-09-10 14:51,专业版微博,0,2,0
yAiO43qvo,#语音教学#这个真的是大福利啦。。。还在烦恼没有又能点击发音又能随身携带用来教学的音标表吗？我们都给你做好了。看这里看这里，早上某老师在班上亲身试验很好用哦，教音标的时候用不到5M的exe简直是神器。可下载可下载哦。网页链接，点击Download the chart 就可以啦。  原图 ,http://ww1.sinaimg.cn/large/801513c2gw1dwkeijxchbj.jpg,无,2012-09-04 13:00,微博 weibo.com,0,13,5
yzOCOtiPL,#阅读教学#没时间去听专业讲座，我们为大家提供第一手详细的国际学术会议资料。北师大的罗少茜和陈则航给我们带来Children’s Literature in Language Education语言教学中的儿童文学——从连环画到儿童小说”，点击看记录：网页链接  原图 ,http://ww1.sinaimg.cn/large/801513c2jw1dwgp9zrcehj.jpg,无,2012-09-01 08:10,定时showone,0,3,0
yzL3ZsnfN,#语法教学#很多老师明天就上班了吧，给大家推荐一篇专业文章--《趣味语法教学》网页链接  原图 ,http://ww2.sinaimg.cn/large/801513c2gw1dwg9ibpofyj.jpg,无,2012-08-31 23:06,微博 weibo.com,0,3,4
yyWlYrlyc,#阅读教学#Emilie Buchwald说Children are made readers on the laps of their parents.怎样教阅读，其实父母是最好的教孩子阅读的老师。更多有关阅读教学的资料：网页链接  原图 ,http://ww2.sinaimg.cn/large/801513c2gw1dwa1o8znk3j.jpg,无,2012-08-26 14:00,微博 weibo.com,0,0,0
yyNb4rA7x,#阅读教学#很多人都说，阅读不是靠教的，那阅读到底是什么呢？这里给老师们提供了一个很好的短片，叫value of reading，也许你能找到答案。点击查看视频网页链接  原图 ,http://ww1.sinaimg.cn/large/801513c2gw1dw8x5xoszrj.jpg,无,2012-08-25 14:39,微博 weibo.com,1,51,8
yyrVJeppv, #课堂用语音频#“Tell me what happened in English.Tell me in Chinese. ”第十章 — 使用母语(女声录音)：网页链接，网站所有音频提供免费下载    原图 ,http://ww1.sinaimg.cn/large/801513c2jw1dw6bd9v260j.jpg,无,2012-08-23 08:33,定时showone,0,1,0
yy94nFhGv, #课堂用语音频#“Where's the stress? How many syllables?Is this rising or falling?”第八章 — 发音(女声录音)：网页链接，网站所有音频提供免费下载  原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dw403ra8s9j.jpg,无,2012-08-21 08:33,定时showone,0,1,0
yxZDw4Dva, #课堂用语音频#“What do you think about …?   How about …?   Why don’t you …?”第七章 — 培养信心(女声录音)：网页链接网站所有音频提供免费下载  原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dw2ughm5sgj.jpg,无,2012-08-20 08:32,定时showone,0,1,0
yxQcqhQ8l,"#课堂用语音频#""That's not quite correct. What's wrong with the sentence?""，课堂怎么纠错呢？第六章 — 纠正学生(女声录音)：网页链接，网站所有音频提供免费下载  原图 ",http://ww1.sinaimg.cn/large/801513c2jw1dw1osnonnwj.jpg,无,2012-08-19 08:30,定时showone,0,2,0
yxGLXdU16,"#课堂用语音频#""Sit down. Be quiet. Open your book at page 4""，这些语言是不是很熟悉呢，课堂管理对在动静需不断交替的英语课堂来说尤其重要。第五章 — 课堂管理(女声录音)：网页链接，网站所有音频提供免费下载  原图 ",http://ww2.sinaimg.cn/large/801513c2jw1dw0j6fa5s6j.jpg,无,2012-08-18 08:30,定时showone,0,4,1
yxxl8g9fL,#课堂用语音频#作为一门语言，课上老师经常要诱导学生去说出学习的内容。课堂用语音频带来第四章 — 发问和诱导(女声录音)：网页链接，新教师培训#一点点学做英语老师。网站所有音频提供免费下载  原图 ,http://ww3.sinaimg.cn/large/801513c2jw1dvzdj9zfdoj.jpg,无,2012-08-17 08:29,定时showone,0,1,0
yxnTOBnxb,#课堂用语音频#课堂中的指令语必须非常简洁清晰，而且学生要训练熟悉，避免因为表达不清而拖慢课堂节奏，这是标准的课堂用语音频，第三章 — 发出指令(女声录音)网页链接，网站所有音频提供免费下载  原图 ,http://ww2.sinaimg.cn/large/801513c2jw1dvy7uvs5v9j.jpg,无,2012-08-16 08:27,定时showone,0,16,3
yxiBsFQTo,#课堂用语音频#老师们看过来，标准的课堂用语应该这么讲，第二章 — 提出新的言词(女声录音)网页链接，男声录音:网页链接 do you say … in English? What is the opposite? 等等，非常实用哦，可供下载#新教师培训#  原图 ,http://ww2.sinaimg.cn/large/801513c2gw1dvxkh41dkdj.jpg,无,2012-08-15 18:58,微博 weibo.com,0,1,2
ywV9Sxy53,"A man can fail many times, but he isn't a failure until he begins to blame somebody else. J. Burroughs. American naturalist 一个人可以失败多次，但是只要他没有开始责怪旁人，他还不是一个失败者。 美国博物学家 巴勒斯.J.  原图 ",http://ww1.sinaimg.cn/large/801513c2gw1dvuoz07ykvj.jpg,无,2012-08-13 07:17,微博 weibo.com,0,1,1
ywV8GocA0,#课堂用语音频#这里给你原汁原味的标准课堂用语音频，第一章—开始及结束课堂(女声)网页链接，男声：网页链接新教师培训#还记得刚当老师那会整天把Class begins说成Class is over，学生欢呼雀跃。这里呈现了开始课堂和结束课堂可能用到的所有语言，包括收作业和布置作业哦。  原图 ,http://ww3.sinaimg.cn/large/801513c2gw1dvuovw6kvjj.jpg,无,2012-08-13 07:14,微博 weibo.com,0,9,3
ywMhCeMGn,#课堂用语视频#一、打招呼。这个视频来自广东外语艺术职业学院的李老师将为我们展示一段怎么和学生打招呼的视频。看视频之前可以思考一下以下问题： 1.How do you greet your students ? 2.The teacher uses a closed question and an open question. Which is which? 视频链接：网页链接  原图 ,http://ww1.sinaimg.cn/large/801513c2gw1dvtlsezy30j.jpg,无,2012-08-12 08:42,微博 weibo.com,0,15,5
ywEbiy3yP,#新教师#今天推荐的这篇文章讲的就是通过说明什么是长期和短期目标以及怎么去给学生确定目标。这是新教师在知道自己教的年级之后要做的第一步：为你的学生订下具体的学习目标，并让学生通过参予课堂活动而达到他们的学习目标。 点击阅读：网页链接  原图 ,http://ww3.sinaimg.cn/large/801513c2gw1dvsm0qd0qsj.jpg,无,2012-08-11 12:04,微博 weibo.com,0,2,0
ywE78z7bj,#词汇教学#有些单词是好人，有些单词是坏人，你除了要认识一个词，除了要认识它本人，还要认识它的朋友，看我们的讲师如何介绍去认识单词的“朋友”，点击看视频：网页链接。例如我要教christmas，我一定要教它最好的朋友merry，以此类推。  原图 ,http://ww2.sinaimg.cn/large/801513c2gw1dvslpfmawij.jpg,无,2012-08-11 11:54,微博 weibo.com,0,6,0
ywuQmeD58,"#英语语言教学术语库#听说教学法,它强调学习重点应在语法和音韵结构上，特别是在口语和听力的训练中。以行为主义理论为基础的听说法着重在学习者通过大量的有机刺激而获得信息。 例子:在课堂上教师花大量的时间训练学习者的语法和语音结构。课堂纠错同样非常重要。更多请看网页链接  原图 ",http://ww4.sinaimg.cn/large/801513c2gw1dvrgr6tzvnj.jpg,无,2012-08-10 12:18,微博 weibo.com,0,1,2
ywuNKA9rk,#语音教学#老师们还在烦恼应该怎么把音标打出来吗？这是一项技术活啊，现在我们帮你把活干了。点击：网页链接，有四十八个国际音标的图片，点击每一个小音素还能出现它的pdf下载，上面配有单词。收藏起来全部下载吧。总有一天用得到。  原图 ,http://ww2.sinaimg.cn/large/801513c2gw1dvrglzh3jyj.jpg,无,2012-08-10 12:11,微博 weibo.com,0,47,9
ywlO9vPLT,#英语语言教学术语库#身体运动智能--身体运动智能理论是多元智能理论中的一个分支。在学习过程中，相比听和读，具有良好身体运动机能的学习者会更享受的身体力行的实践过程。 例子 全身肢体反应法是发展和支持身体运动智能理论的范例。 更多请看网页链接  原图 ,http://ww3.sinaimg.cn/large/801513c2gw1dvqcwmzdhuj.jpg,无,2012-08-09 13:18,微博 weibo.com,0,2,1
ywlKfcZb2,#教学活动视频#点击观看#词汇教学#的“帮助学生记取生字的方法：字谜”。讲师娓娓道来为什么字谜能让学生记生词记得快，还举了一个例子。。讲师的原视频，喜欢就分享吧。网页链接  原图 ,http://ww1.sinaimg.cn/large/801513c2gw1dvqcmlf0htj.jpg,无,2012-08-09 13:08,微博 weibo.com,0,1,1
yw3QCqXcU,#For Fun#老师们，你知不知道很快就要。。。（点击看大图）  原图 ,http://ww1.sinaimg.cn/large/801513c2gw1dvo5m8qbsuj.jpg,无,2012-08-07 15:34,微博 weibo.com,0,4,1
yvJWCfoNN,#英语考试#关于形成性评价应该记录这个问题。此篇文章给出很详细的回答Remember formative assessment informs our practice on a daily basis and is constantly changing as the students learning develops。。。想看更详细的请点击：网页链接，每天耐心读完一遍教学文章何尝不是好规划  原图 ,http://ww2.sinaimg.cn/large/801513c2gw1dvlpqxkejvg.gif,无,2012-08-05 12:54,微博 weibo.com,0,2,0
yv0b2t9VK,"#玩转教学#英语教学永远是创意者先行。今天发这个教学活动是一个英文的教案，通过英国的一个著名的北极熊笑话来设计的活动。且看人家怎么示范吧。故事是：Mum, am I a real polar bear? Of course, son. Then why am I so flipping cold? 教案请看：网页链接  原图 ",http://ww4.sinaimg.cn/large/801513c2gw1dvg3ozyc1hj.jpg,无,2012-07-31 16:23,微博 weibo.com,0,1,1
yspVs6u8i,最后《中小学英语教学》的裴老师致闭幕词，陈则航老师宣布“本次大会圆满结束！”本次微博报道完毕。  ,无,无,2012-07-14 16:25,微博 weibo.com,0,0,1
yspTnhfXn,要略十一：有效实施过程评价，调控学习进程；要略十二：有效评价学业成就，诊断教学活动。夏老师语重心长，他对学生的爱溢于言表。这也是陈老师在总结夏老师的发言时所感慨的，我们都是同一类人，有追求的人。  ,无,无,2012-07-14 16:20,微博 weibo.com,0,0,0
yspP52zWN,要略七：有效建解支架，促进学习活动生产。教师要观察课堂行为，判断趣乏易难并且积极建解支架；要略八：有效使用课堂话语，积极引导学习。即要求教师指令简洁，提示自然，解说到位，提问诱导并且加上适当的肢体辅助；要略九：有效激发互动，形成学生学习主体；要略十：积极借助媒体，有效传递信息。  ,无,无,2012-07-14 16:10,微博 weibo.com,0,0,0
yspCVfN90,要略四：有效设计教学活动，激活学习行为，这要求框架明确，过程合理；要略五：有效破冰热身，启动学习行为，这可以通过兴趣激发，任务导入和语言准备来实现；要略六：有效组织教学活动，激发自主参与，包括活动布置，活动开展和活动产出；  ,无,无,2012-07-14 15:40,微博 weibo.com,0,0,1
